      ThetaG      Theta2      Theta3      Theta4      Ex_Raw    Ex_Scale    Raw_CSEM  Scale_CSEM
     2.00617     1.43722     0.45264     0.99523    27.81156    77.38815     1.57534     1.95350
    -1.85911     0.22869     0.34282    -0.12846    13.53438    64.34336     2.59927     1.80237
     0.72426    -0.54498    -0.52197     1.87112    24.07249    73.12034     2.13477     2.22798
     0.08833    -0.75532    -0.68010    -1.44475    19.27029    68.52748     2.42706     2.08059
    -0.98918    -2.19216     0.49171    -2.47795    14.22961    64.81841     2.40387     1.65377
     2.25840     0.96148    -0.10442     0.09153    27.45601    76.95239     1.64432     2.04245
     0.15332     0.60108     2.32189    -0.30265    23.51944    72.54497     2.09270     2.14048
    -0.30622    -1.83167    -0.46597    -0.41801    17.64430    67.23494     2.54354     1.96098
    -0.93432     1.36688    -1.60964    -0.67366    15.75016    65.86035     2.49708     1.75934
    -1.98099    -0.42481     0.53285    -0.23719    12.47896    63.61705     2.55013     1.79382
     0.69759     0.80261     0.56929    -0.11863    24.52284    73.58932     2.04957     2.18036
    -1.27582     0.41374    -0.43544     0.36421    15.77113    65.88226     2.64189     1.87410
     0.17236    -1.61932     0.33809     2.76633    22.62306    71.64476     2.20990     2.20297
    -0.08807     1.20753     0.74898    -0.23696    22.55605    71.57864     2.22231     2.21332
    -1.72841     0.39222     0.48086     0.84804    15.31105    65.56137     2.62651     1.84043
     0.17632     0.54009     0.77445     0.81594    23.69890    72.73388     2.15858     2.22285
     0.40723     1.00459    -2.24219     1.18203    21.42060    70.46848     2.27157     2.18380
     1.31897     0.18107     1.19080     1.45093    26.59582    75.90829     1.76761     2.13216
    -0.09608     0.62850     0.71074     0.04506    22.31247    71.33911     2.26312     2.23778
    -1.18021     0.68693     0.34730     1.04789    18.33968    67.78023     2.56728     2.06876
     0.81664    -2.18114    -0.04361    -1.25137    21.49507    70.53755     2.24405     2.16706
    -0.35989     0.11465    -1.08571    -0.25483    18.38503    67.81134     2.52856     2.04392
    -1.34094     0.92559     0.29841    -1.42946    16.04923    66.06867     2.50398     1.77961
    -0.09918    -0.75495    -0.03589    -1.22165    19.50979    68.72935     2.40083     2.09084
    -0.64622     0.72847     0.15453     0.47718    20.11725    69.27471     2.46519     2.22024
     0.33552     0.13329     1.41366    -0.40302    23.29654    72.31961     2.13119     2.16623
    -1.22851     0.35572    -0.66735    -0.37725    15.00476    65.34988     2.61596     1.82245
     2.48554     0.32623    -0.29395    -0.39906    27.24680    76.69584     1.67182     2.07185
     1.48603    -0.29884     0.72879    -0.19665    25.67587    74.84110     1.88902     2.14728
    -0.61625     1.21763     1.68422     0.59918    22.03426    71.06542     2.27451     2.23074
     0.24495    -1.79030    -1.34130     1.37801    20.03949    69.20058     2.43292     2.18451
     0.95268     0.58865    -1.33586     0.62788    23.84842    72.88981     2.16925     2.24752
     1.37529    -0.10843     0.89993     0.56490    26.05516    75.27426     1.84748     2.15345
     0.69934     1.33709     0.51201     0.64159    25.29382    74.42244     1.98251     2.19933
    -0.20509     1.67703     0.29125     2.11159    23.68671    72.72366     2.19231     2.25713
     0.70997     0.33454    -1.61059     1.74625    23.13561    72.16052     2.20439     2.23058
     0.04519     1.13083     0.31453    -0.73741    22.20850    71.23434     2.23487     2.20471
    -1.20896    -1.23369     0.49454     0.37875    15.85318    65.93637     2.57630     1.82724
    -0.48615    -1.28440     1.21823     0.84627    20.11031    69.25824     2.38949     2.15779
     1.36111     0.45645     0.48534     0.15318    25.96393    75.17144     1.87453     2.17074
    -0.23296    -1.13802     0.13749    -1.52525    18.59935    67.96664     2.40624     1.97087
    -1.02630    -0.02918    -0.12749    -0.17873    16.70549    66.54405     2.60143     1.90917
     1.64977     0.21823    -0.49563     1.66412    26.60469    75.92220     1.79520     2.16076
     1.03191     0.02034     1.06150    -0.45515    24.82074    73.90284     1.98445     2.14123
    -0.11018    -0.44926    -0.77037    -0.55769    19.25453    68.52323     2.49008     2.13065
     0.87481     0.19875    -0.86467     1.49304    24.44733    73.51467     2.11170     2.24091
     1.51318     0.47475     0.29123     0.33220    26.29271    75.55261     1.83275     2.16724
     0.21383     0.20129    -0.75741     0.58588    21.95283    70.99165     2.35343     2.29811
     0.01886     0.12366     0.77216     1.04237    23.05371    72.07866     2.22215     2.24308
     1.25694    -0.37985     0.39292    -0.80159    24.59635    73.66384     2.00896     2.14281
     1.53399    -1.30880    -0.60508    -1.48123    23.63343    72.66224     2.09877     2.15413
    -1.40111    -0.43205     0.43477    -0.11102    15.30476    65.55585     2.59063     1.81259
    -0.97470    -1.24632    -1.76848     0.14510    13.35021    64.21702     2.59978     1.80584
     0.44271    -1.25550     0.49882    -1.19499    21.46406    70.50756     2.24424     2.16531
     0.10289    -0.22877    -1.00653     0.62278    20.85352    69.94541     2.42682     2.26998
    -2.34995     1.75261    -0.52517    -1.07851    10.80605    62.43479     2.44006     1.79235
    -1.27345    -0.75947     0.58594     1.05061    16.67625    66.52139     2.58187     1.89108
     1.05685     0.07603    -1.21741     0.42554    23.90142    72.94463     2.16584     2.24816
     1.24931    -0.81175    -0.00403     0.52933    24.98914    74.08715     1.99672     2.17475
     1.43158    -0.03836    -0.69612    -0.81768    24.57059    73.64088     2.05476     2.19138
    -0.73274     0.03046     0.07959    -0.27923    18.40503    67.82658     2.52414     2.04202
    -2.19004     1.75360     0.99985    -1.37661    13.98963    64.65497     2.46359     1.69787
    -0.50721    -1.17269     1.22595     0.17988    19.63923    68.84210     2.40215     2.10989
     0.10257    -1.80140     0.53168    -1.30766    19.75320    68.93127     2.32584     2.06177
     0.82178    -1.67563     0.71588     1.00042    23.90689    72.94281     2.07656     2.14951
    -0.13077     0.44970    -0.78194    -0.11730    20.24319    69.38627     2.45097     2.22443
    -0.01746    -0.52390     0.83234     0.83984    22.30632    71.33360     2.27178     2.24521
     0.91224     1.02426    -0.23289    -1.17546    23.88616    72.92260     2.08634     2.16049
     0.57598     0.24711     1.22360    -0.05048    24.21337    73.26275     2.06467     2.16560
     0.21727     1.03900     0.45402    -0.47672    22.99765    72.01963     2.18373     2.20134
    -0.05527    -0.93379    -0.99168     0.25643    19.34853    68.60589     2.50704     2.15718
     0.95897     1.82409     0.03843    -0.25643    25.26242    74.38627     1.97273     2.18437
    -2.14831     2.81126    -0.42504    -0.42321    13.23373    64.13967     2.48857     1.72667
    -0.96276     1.01768     0.84707     0.29100    19.65700    68.86443     2.44937     2.14979
    -0.59405    -0.17602     0.16972     2.42594    20.80100    69.89723     2.43157     2.26723
     0.47854     1.18554     0.33041     1.43503    25.01491    74.11984     2.03228     2.21855
     0.40794    -0.54863    -1.32318     0.30087    21.07810    70.15287     2.39238     2.26226
     1.97652    -0.21095     1.16547     0.03634    26.82159    76.17671     1.71454     2.09748
     1.13957     1.41793    -0.26318     0.43387    25.74600    74.92831     1.93820     2.21107
     0.23859     1.26247     0.12172    -0.35421    23.04064    72.06407     2.19963     2.22004
     0.62681    -0.33523     1.08022     1.89173    25.00947    74.10828     1.98774     2.16700
    -0.23322    -0.63789     0.38831    -0.10039    20.38092    69.50541     2.40216     2.19913
    -0.25509     0.39370    -0.80811     1.03645    20.49237    69.61479     2.46055     2.26027
    -0.26960    -0.04942     0.09736    -1.19148    19.63766    68.83916     2.39060     2.09886
    -1.39870    -0.41307    -0.13123     1.19154    15.40230    65.62575     2.65490     1.86632
     0.05827     0.17844     0.54418     1.15595    23.13824    72.16440     2.22332     2.24971
     0.26189    -0.19279     0.39794     2.48596    24.03842    73.08369     2.12370     2.21255
    -0.12060     2.24412    -1.09341     0.69786    21.59158    70.63881     2.33835     2.25860
    -1.02761     0.08867     0.84366    -0.25648    18.04611    67.53850     2.49331     1.96940
     0.36489     0.14969    -0.25568     0.89056    23.24443    72.27303     2.23308     2.26715
     0.95054    -0.38834     1.75246     2.01854    25.93962    75.13874     1.84311     2.13294
     0.64625     1.35401    -0.25715    -1.64906    22.94182    71.95982     2.12387     2.13706
     1.37713     0.91319    -0.57368    -0.14994    25.47266    74.62138     1.96902     2.20838
    -0.21914    -1.50857    -0.89598     1.10438    18.82952    68.17289     2.52998     2.10498
    -1.11694     2.35615    -0.53988    -0.79582    17.31454    66.97942     2.48058     1.87106
     1.36232    -1.20803     1.00514     2.07792    26.00371    75.20859     1.80901     2.10437
    -0.00839     2.61591    -0.85074     0.57577    22.48142    71.50795     2.27978     2.26534
     0.67425    -1.35102     0.62243     0.94544    23.69261    72.72413     2.11722     2.17696
    -0.89892     2.02387     1.23632    -1.93843    19.64249    68.82033     2.22468     1.96030
    -0.14734    -0.11787     0.81761     0.48501    21.94693    70.98181     2.30182     2.25009
     1.04381    -0.83358    -0.35449     2.41489    25.05526    74.15871     1.99086     2.17587
     1.10170    -1.97809    -1.38395    -0.06732    22.10368    71.13471     2.28896     2.24844
    -1.82499    -0.79701     0.05570    -0.17278    12.08595    63.34126     2.58104     1.83180
     0.09889     0.25962    -2.59541    -0.57529    18.11683    67.58405     2.41940     1.91682
     0.48850     1.12524    -1.88874     0.95267    22.09422    71.12337     2.26061     2.22121
     1.04082    -0.06461    -1.50918     0.50051    23.42080    72.45091     2.19953     2.24591
     1.79637     0.65726     1.10093     0.95079    27.35724    76.83162     1.64472     2.04594
    -0.63684    -1.55181     0.49180     0.08367    18.01359    67.51416     2.50037     1.97141
    -0.18882    -1.38584    -2.42066    -1.62712    14.90305    65.27725     2.48936     1.72376
     0.61716     0.75898     0.80010     0.00674    24.49757    73.56241     2.05026     2.17838
    -0.88902     1.30891    -0.35430    -0.19689    18.25592    67.70878     2.53188     2.02871
     1.76669    -0.75169    -1.60974     1.93410    25.40553    74.54282     1.94831     2.17561
     0.82240     0.08979    -0.51167     2.02907    24.83901    73.93019     2.05558     2.22244
    -0.78675     0.89352    -1.37317    -1.59876    15.76620    65.87034     2.47673     1.74396
    -1.09004     0.17961    -0.90657     2.06007    16.90951    66.69295     2.60365     1.93027
     0.52393    -1.76539     1.15685     1.65452    23.54270    72.56854     2.09731     2.14434
     0.90197    -2.05223     0.24934     0.41936    23.26229    72.28487     2.13891     2.16994
     1.83316     1.32079     0.78904    -0.96042    26.56596    75.86951     1.75197     2.11329
    -0.53838     0.21528    -0.80295     0.64601    18.82134    68.16870     2.54795     2.11891
     0.39510     0.68213     0.19551     1.31372    24.33248    73.39269     2.11329     2.23048
     0.01415     1.88587     1.47178    -0.51282    23.46591    72.48999     2.09063     2.13424
    -2.43540     0.85259     0.17122     0.32180    11.28609    62.77531     2.55092     1.84786
    -0.71993     0.64835    -0.48240    -0.46074    18.04725    67.54538     2.53924     2.00755
     0.61708     0.03853    -0.70620     0.20705    23.03029    72.05691     2.25096     2.27133
    -2.13511    -1.29203    -0.05354    -0.73031     9.61632    61.55218     2.44768     1.87522
    -0.49684     1.03935     1.87310     1.03345    22.71581    71.73882     2.22926     2.22939
     0.29038    -0.95003    -0.71062    -0.39806    20.67216    69.77463     2.41081     2.23793
    -1.50240    -0.74958    -0.45957    -1.44819    12.16383    63.39677     2.55689     1.81111
     0.18122    -1.94069    -0.01647    -1.58180    19.26633    68.51434     2.36008     2.02508
     2.26736    -0.62103     1.54664     0.41939    27.27480    76.72931     1.61949     2.02336
    -0.41003     0.46807     0.39225    -0.81032    20.12237    69.26733     2.37541     2.14679
    -0.40000     2.66766     0.03848     0.64063    22.42505    71.45211     2.28172     2.26226
    -0.87622    -0.79937    -1.68467     0.91586    15.02447    65.36287     2.60183     1.81179
     1.09092     0.34479    -1.00623     0.56745    24.49266    73.56274     2.10685     2.24093
     1.32191    -0.13912     1.41653    -1.93491    24.31296    73.35636     1.92966     2.02495
     0.35768     1.58155    -0.16584     1.66802    24.63621    73.71516     2.09365     2.24169
     0.55704    -1.07997    -0.44016    -0.83241    21.52380    70.57154     2.31607     2.23275
     0.55109    -0.13198     0.60803     0.80519    24.18252    73.23315     2.10035     2.20133
     0.46592    -1.06430     0.46333     3.39098    24.25874    73.30853     2.05094     2.15222
     1.83291    -2.40464     0.63141     1.40077    25.73418    74.89472     1.79984     2.05470
     0.65329     1.61956    -0.14777     1.45825    25.33931    74.47591     2.00327     2.22836
