      Theta1      Theta2      Theta3      Ex_Raw    Ex_Scale    Raw_CSEM  Scale_CSEM
     0.50343     0.67670     0.60936    23.64501    72.67778     2.14955     2.21001
    -0.60020    -0.98932    -0.74383    17.62204    67.15930     2.58542     2.08459
    -0.91932    -0.79327    -1.58381    16.69415    66.42960     2.55988     1.99439
     0.81125     0.78943    -0.25439    23.33391    72.35715     2.12143     2.15876
     1.00343     1.15849     1.11011    25.00064    74.09908     1.98646     2.16606
     1.78934     1.89209    -0.15589    25.01595    74.10307     1.87516     2.04238
    -0.21098    -0.49184    -0.08952    20.13155    69.28040     2.47718     2.25180
    -0.78340    -0.84433     0.62811    18.91214    68.21909     2.56171     2.19136
     0.26473    -0.24698     0.65042    21.97593    71.01359     2.35671     2.30593
    -0.54024    -0.47362    -0.53405    19.19033    68.45127     2.50963     2.17651
     1.47855     0.78272     2.36396    25.78038    74.96526     1.91976     2.19555
    -0.82915    -0.44943    -0.52216    18.71570    68.04916     2.52845     2.14100
     0.39320     0.33239     1.31619    23.60120    72.63546     2.19016     2.24950
     0.22805     0.27847    -0.83209    21.46232    70.50794     2.27970     2.19904
    -0.83002    -0.49858    -0.64913    18.48086    67.85370     2.53634     2.12313
    -0.35854    -0.64013    -0.16123    19.48359    68.70730     2.51789     2.21648
    -1.39589    -1.07523    -1.06747    15.48123    65.51336     2.62182     1.97987
     0.03260     0.00574    -1.04356    20.55095    69.65125     2.35140     2.18503
     0.56134     0.63593     0.38364    23.47784    72.50668     2.15985     2.20873
     1.13539     1.12610     0.19294    24.36063    73.41473     2.02316     2.13465
    -0.94510    -1.07111    -1.40427    16.09549    65.97432     2.59929     1.99239
     0.25501     0.14312    -2.19571    20.03175    69.16173     2.23133     2.02786
    -1.10301    -1.23881     0.83531    17.39571    66.98089     2.60336     2.08157
    -0.21740    -0.74445    -1.29423    18.35354    67.74512     2.50624     2.08377
    -0.70450    -0.71800    -0.67300    18.18578    67.61292     2.56168     2.11552
     0.95916     1.17059     0.54174    24.53400    73.59865     2.02074     2.14993
    -1.24514    -1.20092    -0.09202    16.41212    66.21762     2.63366     2.03824
    -1.69735    -2.09772    -1.78491    11.44187    62.58605     2.53779     1.87029
     0.34021     0.58515     0.51217    23.26253    72.28861     2.18956     2.22481
    -0.43994    -0.07719    -0.37625    20.31517    69.44196     2.42610     2.22657
    -0.45170    -0.22781    -1.35701    19.04616    68.31904     2.43846     2.09815
    -0.64884    -0.65113    -0.57531    18.54617    67.90933     2.54795     2.14010
    -0.36405    -0.29707    -0.04922    20.33311    69.46188     2.45690     2.25505
     0.60593     0.37716     1.29447    23.89753    72.93994     2.15802     2.23942
    -2.09383    -2.03604    -1.68185    10.87863    62.17221     2.51752     1.89389
     0.14715     0.89170    -0.46325    22.44788    71.46823     2.18280     2.17030
    -0.41265    -0.32473     0.36702    20.56616    69.67659     2.45605     2.27756
     1.65225     1.44671     0.22555    25.02697    74.12124     1.92817     2.10396
    -0.85967    -1.06139    -0.49673    17.18423    66.81474     2.61240     2.07245
     0.03883     0.13160    -0.73527    21.07424    70.14078     2.33178     2.21517
    -2.37147    -1.94486    -1.50426    10.75781    62.08310     2.50240     1.89180
    -0.73408    -0.44464    -0.60385    18.82839    68.14331     2.52050     2.14617
    -1.75433    -1.42747    -2.76624    12.35479    63.24384     2.52038     1.82380
     1.12329     1.48413    -1.71774    22.76998    71.77894     1.94142     1.94545
     1.25014     1.43378    -1.01211    23.52530    72.54408     1.97225     2.01236
     0.69903     1.15503     0.15398    23.92609    72.96288     2.06719     2.14370
     0.19243     0.10100    -0.71386    21.25913    70.31608     2.32058     2.22026
    -2.08551    -2.23278    -1.73741    10.37752    61.79684     2.48428     1.91407
     0.97225     0.77593     0.72896    24.33994    73.39736     2.07418     2.18915
     2.64770     2.60474    -0.29940    25.62530    74.76420     1.75069     1.98603
     0.04712     0.19765     0.23911    22.11178    71.14348     2.30796     2.26927
     1.56051     1.62098     2.22010    26.42463    75.70401     1.78900     2.13652
    -1.53269    -1.70903    -1.94222    12.64589    63.45191     2.58004     1.86870
     0.19963     0.18029     0.90875    22.84222    71.86797     2.26563     2.27453
     0.33822     0.66942    -0.00672    22.90195    71.92351     2.19180     2.20461
    -0.88353    -0.75880    -1.30802    17.11386    66.75591     2.56537     2.02707
     0.41845     0.28550    -1.48267    21.07520    70.13289     2.23391     2.12853
     0.61445     0.62175     0.63077    23.72634    72.76148     2.14579     2.21233
    -0.53780    -0.34324    -0.07661    19.91180    69.08284     2.48276     2.23300
    -0.55235    -0.87108     0.52810    19.19195    68.45749     2.55033     2.21232
     0.46154     0.86344    -0.82111    22.46954    71.48779     2.14660     2.13591
    -0.42440    -0.67914     0.11248    19.53161    68.75032     2.52519     2.22814
     0.48928     0.29957     0.14935    22.75708    71.78074     2.23986     2.24388
    -1.44393    -1.16758    -0.50021    15.69221    65.67198     2.63484     2.00018
     0.81139     0.95357    -1.25940    22.50598    71.52064     2.07880     2.07105
    -0.19368     0.12459    -0.01571    21.40612    70.46021     2.35623     2.26369
     1.80788     1.43527     0.96994    25.72934    74.90096     1.87830     2.14348
     0.03235    -0.07886     0.74911    22.05432    71.08966     2.34492     2.30000
     0.15898     0.46700    -0.90187    21.55835    70.59848     2.25038     2.17945
    -1.19300    -1.17456    -0.89743    15.80968    65.76006     2.63058     2.00258
    -0.57653    -0.81707    -0.25957    18.57943    67.93895     2.56456     2.15825
     1.17146     1.53459     2.48483    26.18620    75.42474     1.82194     2.14297
     0.32249     0.08014    -0.46171    21.64222    70.68457     2.31140     2.24077
     1.93190     1.60614     1.75827    26.42580    75.70553     1.79075     2.13849
    -1.12950    -0.72664    -1.54433    16.46932    66.25702     2.56204     1.98288
    -0.73751    -0.17355    -1.70580    18.30296    67.69611     2.43570     2.01668
     0.18680     0.15914    -0.47471    21.57940    70.62364     2.31101     2.23589
     0.70522     0.74869     1.58195    24.63609    73.71148     2.05804     2.20240
     0.72675     0.73618     1.00869    24.26447    73.31916     2.09267     2.20187
    -0.91168    -1.07977    -0.45360    17.07490    66.72936     2.61691     2.06815
     0.67434     0.69673     0.35465    23.64635    72.67834     2.13728     2.19718
    -1.15737    -0.83253    -0.97335    16.70578    66.44103     2.59702     2.02603
    -1.54465    -1.23416    -0.60207    15.19785    65.30312     2.63540     1.97768
    -0.81244    -0.79662    -0.58639    17.87188    67.35950     2.58085     2.10251
    -1.37253    -1.09843    -1.23158    15.30691    65.38333     2.61888     1.96968
    -0.86018    -0.72304    -0.81349    17.73571    67.24901     2.57171     2.08232
     0.62341     0.79198    -0.76346    22.64083    71.65848     2.14081     2.13901
    -1.79006    -1.35877    -1.13647    13.81119    64.28852     2.61708     1.91307
     0.66497     0.62616     0.16262    23.38845    72.41506     2.15762     2.20024
     0.00064     0.27036    -1.55987    20.42373    69.52594     2.28127     2.11181
    -0.72151    -0.59797    -0.64027    18.47123    67.84664     2.54502     2.12971
    -0.32111    -0.77952    -0.12315    19.24433    68.50084     2.53407     2.20406
     0.61931     0.36137     0.54029    23.32883    72.35685     2.19907     2.23934
    -0.03322    -0.06975     0.16577    21.48575    70.53829     2.37234     2.28430
    -1.36371    -1.13844    -2.25384    14.30869    64.64711     2.56407     1.88859
     1.13402     1.25172     0.14608    24.41463    73.47042     2.00644     2.12149
     0.16269     0.29871     0.10385    22.30186    71.32922     2.27867     2.25367
    -1.49591    -1.18014    -1.83334    14.26008    64.61286     2.59366     1.90920
     0.43326     0.79978    -0.35920    22.82551    71.84493     2.16321     2.17152
    -0.68454    -0.57088     0.80316    19.89821    69.07354     2.50709     2.25251
    -0.81396    -0.79155    -0.21146    18.24425    67.66270     2.57911     2.13657
    -0.64446    -0.27741    -1.56863    18.40077    67.77869     2.45561     2.04392
     0.03087     0.03251     1.30705    22.64961    71.67655     2.29399     2.28999
    -0.33692    -0.27543    -0.40156    20.08773    69.23799     2.45387     2.22687
    -0.76260    -0.67958    -0.91031    17.93318    67.40678     2.55715     2.08744
    -0.54371    -0.35560    -0.27374    19.68953    68.88527     2.48810     2.21331
    -0.26118     0.02166    -0.67443    20.49577    69.60396     2.38758     2.21125
     1.24621     1.27279    -0.59674    23.82305    72.85158     2.00197     2.06430
     1.31139     1.27113     2.63895    26.19392    75.43553     1.83392     2.15662
    -0.77197    -0.76671    -0.12048    18.47235    67.85046     2.57172     2.15325
    -0.33406    -0.55545    -0.25791    19.62947    68.83388     2.50286     2.21957
    -1.28334    -0.82877    -1.29075    16.13918    66.00694     2.58970     1.98708
     0.50179     0.27598     0.17948    22.76456    71.78840     2.24226     2.24674
    -0.46421    -0.57173    -0.21113    19.41515    68.64739     2.51777     2.20869
     0.67770     0.84364     1.00887    24.32276    73.37957     2.07943     2.19298
    -1.51022    -1.71486     0.23398    14.74665    64.96947     2.61818     1.94601
    -0.45007    -0.42591    -0.90347    19.08797    68.36076     2.48883     2.14692
     0.67246     0.09919     1.23480    23.51559    72.54897     2.21130     2.26569
    -0.68294    -0.58558    -1.43201    17.79258    67.28993     2.52004     2.04232
    -0.89335    -1.17973    -0.48282    16.81382    66.52641     2.62236     2.05449
     1.20824     1.11565     0.84257    24.95241    74.04655     1.98755     2.16140
     0.23292     0.96287    -0.96670    22.13232    71.15374     2.15502     2.12654
    -0.76110    -0.70150     0.41867    19.13468    68.40789     2.54841     2.20415
     1.08032     0.74228     0.34216    24.08531    73.13041     2.08665     2.17867
    -1.13986    -1.14021    -1.37170    15.54572    65.56114     2.61360     1.97642
    -0.80839    -0.68146    -0.01245    18.71008    68.04800     2.56030     2.16825
    -1.31696    -1.58330    -0.73280    14.59550    64.85932     2.63675     1.95404
     0.12889     0.05871     0.21017    21.97894    71.01430     2.32707     2.27840
    -0.24893    -0.54767    -0.68064    19.37509    68.60949     2.49295     2.18263
     0.30157     0.54880    -0.59589    22.15142    71.17678     2.22267     2.19137
    -0.78834    -0.35178    -1.10115    18.43006    67.80762     2.49956     2.08563
     0.81308     0.48011     1.10510    24.12372    73.17385     2.12578     2.22486
     1.26378     1.55663     1.17399    25.54691    74.69614     1.90028     2.14241
     0.82283     0.93217    -0.48037    23.26714    72.28779     2.09758     2.12969
     0.01306    -0.03316     0.17409    21.62588    70.67265     2.35962     2.28338
     0.08658     0.48302     0.82071    23.04634    72.07130     2.22436     2.24607
    -0.79156    -0.37326    -0.36706    19.10243    68.37592     2.51216     2.16900
    -0.69049    -0.58222    -0.89061    18.31805    67.71903     2.53691     2.10693
     1.02193     1.07479     1.10981    24.94947    74.04440     1.99740     2.17196
    -1.04174    -1.25336    -0.30311    16.49005    66.27731     2.63249     2.04207
    -0.09064    -0.35726    -0.18142    20.52192    69.63399     2.44136     2.26063
    -1.49163    -0.99213    -0.44221    16.11541    65.99066     2.62066     2.01077
     1.03064     0.73551    -0.05246    23.67935    72.71014     2.10472     2.16489
    -0.51820    -0.30676     0.51828    20.54657    69.65861     2.45746     2.27681
     0.23505     0.54481     1.03861    23.48692    72.51751     2.18354     2.23390
    -0.16516    -0.33694     1.17138    21.56959    70.62138     2.39704     2.31285
     0.86707     0.90503     0.27691    23.99086    73.03146     2.08321     2.16654
     0.54818     0.65882     0.51912    23.60279    72.63445     2.15164     2.20911
     0.49302     0.95748     0.06782    23.44973    72.47558     2.12358     2.16873
     2.43627     2.27868     2.60141    27.43052    76.91976     1.61145     2.01288
     0.61310     0.37237     0.06533    22.92462    71.94771     2.21408     2.22843
    -0.67829    -1.07641    -0.69934    17.29179    66.89843     2.59978     2.07005
     0.11236    -0.10805    -0.69885    20.80327    69.88879     2.37151     2.22637
    -0.77411    -0.74739    -1.09448    17.56417    67.11114     2.56349     2.06047
     1.05025     0.94165     0.70233    24.55359    73.62133     2.03904     2.17250
    -0.09548    -0.35735    -0.68453    20.02657    69.18142     2.44280     2.21078
     0.76192     1.19773    -1.26463    22.65495    71.66797     2.04689     2.04658
     0.13124     0.03521     1.65407    23.01255    72.03956     2.26200     2.28178
    -0.59563    -0.87952     0.85353    19.35033    68.59376     2.54182     2.22247
    -0.25219     0.01214    -0.57110    20.59579    69.69686     2.38918     2.22238
    -0.86107    -0.66056    -0.06407    18.60976    67.96395     2.56154     2.15868
