      ThetaG      Theta2      Theta3      Theta4      Ex_Raw    Ex_Scale    Raw_CSEM  Scale_CSEM
    -0.43670    -1.20827    -0.36300    -1.21491    17.39863    66.97421     2.49395     1.98743
     0.16256     0.01568     1.00675    -0.53613    22.16303    71.18928     2.23910     2.20771
     1.45805     0.88887    -0.63368     0.45173    25.92798    75.13202     1.89167     2.18482
    -1.35826     0.71894     1.75246    -1.16452    16.77167    66.48815     2.53990     1.98269
     0.76107     0.03821     0.59434     0.21865    24.17790    73.22600     2.06883     2.16744
     0.23576     0.86639     2.22432    -0.96771    23.15899    72.17835     2.10659     2.13165
    -2.29925    -0.29160    -0.41675    -0.52795     9.71917    61.28990     2.42353     1.94041
     1.83693     0.75634    -0.10425    -0.18577    26.13236    75.36053     1.81713     2.13137
     0.81005     0.44697     0.40829    -0.25521    24.18274    73.23096     2.06720     2.16612
     0.36240     0.62041    -0.25376    -1.21505    22.06685    71.09433     2.23605     2.19819
     0.28576     0.53809     2.68969    -0.91629    23.20103    72.21999     2.08667     2.11416
    -0.57231    -0.64198     0.99055     0.49445    19.79522    68.97509     2.45313     2.19447
    -0.50028    -0.25164     1.60900    -0.68508    19.84691    69.01442     2.39582     2.15090
     0.07835     1.54486     0.92863     0.21543    23.72620    72.76375     2.18059     2.24895
    -1.60030     0.66359    -1.43083     0.28048    13.81059    64.28751     2.58927     1.89174
     0.38323     0.13475    -0.32725    -0.80049    22.05382    71.08294     2.25847     2.21925
    -1.15499     1.60721     0.14526     0.61076    18.70721    68.04702     2.57257     2.17889
     0.73743    -0.08999     0.73447     1.58906    24.91530    74.00689     1.99766     2.16733
    -0.60325     1.23976     1.92935    -2.26554    19.76271    68.92524     2.27582     2.03590
    -0.93826     2.06341     0.33940     1.05802    20.62664    69.73560     2.48300     2.30709
     1.02949    -0.48700    -0.07038    -0.15500    23.85433    72.88764     2.05653     2.12619
     0.35611     0.41686    -1.59127     1.36747    23.04620    72.07479     2.27839     2.30150
    -1.15580     1.67821     1.95455    -0.65092    19.20562    68.46028     2.47452     2.14714
    -0.44851    -0.88023     0.70978    -0.59954    18.96983    68.25465     2.44487     2.09556
    -0.25657    -0.82494     2.38878     0.10152    21.22926    70.28373     2.27843     2.18075
     0.94449     0.82193     1.08095    -1.20657    24.15079    73.19064     1.98641     2.07276
     0.80565    -1.17286    -0.67013     2.42831    24.03595    73.07292     2.02553     2.10322
    -0.17459    -0.14042     0.44610     0.02041    21.08527    70.15562     2.37810     2.25706
     0.42931    -1.75055    -0.78286    -0.59559    20.56606    69.65840     2.28514     2.12855
    -0.33106    -1.04659    -1.53496     1.36068    19.11011    68.38141     2.50262     2.16137
     1.11283     0.72105    -2.16306     0.61554    24.61917    73.69716     2.09271     2.24002
     0.24037     1.38446    -0.81796    -0.75153    22.34542    71.37218     2.27468     2.25171
    -1.00477     1.36526    -1.07952     0.45486    17.94994    67.42355     2.58820     2.11680
     0.61558     0.83594    -1.15470     0.48029    23.85770    72.90056     2.18300     2.26340
     0.81847     0.33764     0.76435     1.46247    25.36435    74.49894     1.96405     2.18829
    -1.40328     0.17053    -1.41824    -0.19731    13.88714    64.34343     2.61308     1.91208
     1.21192     0.90640     1.46930    -0.19832    25.60417    74.75855     1.88170     2.12968
    -0.44839    -0.82746     0.44420     0.75045    19.95341    69.11600     2.44659     2.20577
     0.27546     1.90748     0.48218     0.00965    24.13839    73.18907     2.12615     2.22585
     0.68263    -0.72863    -0.25351    -1.01458    22.04621    71.07028     2.17943     2.14506
     2.04199    -1.39880    -1.20719    -0.83185    24.23681    73.27382     1.89435     1.97850
    -1.05993     1.30061     2.35561     0.15844    20.26787    69.40180     2.45332     2.24504
    -1.46099    -1.49173     0.77749    -0.52757    13.69939    64.20649     2.57340     1.87694
     1.30044    -0.89441     1.07256     0.34179    24.72666    73.79311     1.90725     2.04227
     0.59520     1.61905     0.36550    -1.49108    23.44680    72.46814     2.05892     2.09719
     0.88004     0.32587    -1.50921    -0.23936    23.46704    72.49662     2.17444     2.22373
     0.34537    -1.27454     0.03237     0.30584    21.83553    70.86773     2.23949     2.18653
     0.72712     1.32738    -0.67441     0.10048    24.45995    73.52702     2.09814     2.22793
     0.82713     1.24088     1.39562    -0.16878    25.15266    74.26272     1.95824     2.15350
     0.13353     1.00605     0.47377     0.90249    23.76319    72.80378     2.20162     2.27494
    -0.46430    -1.03442    -0.65296     0.55930    18.70293    68.03762     2.52170     2.13345
    -0.35185     0.06462     1.17052    -0.19141    20.87791    69.95983     2.38056     2.24113
    -0.95092     0.54822     2.23325    -0.46891    19.38763    68.61634     2.45858     2.15408
    -1.48039    -0.29101     0.32214     0.56125    15.30088    65.37938     2.62943     1.97777
     0.74342    -0.25778    -0.52666     2.25692    24.61184    73.68355     2.04209     2.18110
     0.40068     0.36403     1.40569    -0.31131    23.45226    72.47857     2.13057     2.17606
    -0.10750    -1.15297     0.86777     0.13878    20.74363    69.82888     2.33118     2.18527
    -0.91593    -0.71600    -0.73196     0.76983    16.93755    66.62132     2.60510     2.04850
    -1.14097     1.24265    -0.82600    -0.06689    16.95705    66.63673     2.60694     2.05182
    -1.77483    -0.36954     0.80838     1.57094    14.97412    65.13573     2.59123     1.93487
     1.19864    -0.67503    -2.83509     0.95484    23.63342    72.66470     2.13436     2.19258
    -1.14981     2.02065     0.89094     0.99005    20.05121    69.21171     2.51178     2.27316
     0.12438    -1.59727     0.80430    -0.53852    20.55406    69.64567     2.27103     2.11554
    -0.22021     0.20031     0.56158    -0.81233    20.58860    69.68887     2.37657     2.21059
    -0.92101     1.60971     0.14714     1.46784    20.46109    69.58419     2.49879     2.30444
     1.71032    -1.18483    -2.25146     0.49078    24.40335    73.45430     1.96763     2.07488
    -0.63533    -0.98065    -0.54384    -0.22957    17.39790    66.97927     2.56417     2.04764
    -0.55913    -0.19566     0.05370    -0.49965    18.76632    68.09022     2.51454     2.13428
     0.41866     1.41495     0.95088     0.83821    24.98195    74.08592     2.04975     2.23447
     0.82179    -1.33502    -0.01529     1.13289    23.60661    72.63108     2.05002     2.09776
     0.08607    -0.82937     0.23523     0.36132    21.52760    70.57340     2.30827     2.22907
     0.16975     0.20096     1.83075    -0.61569    22.60827    71.62812     2.18059     2.17666
     0.37871    -0.00445     0.15987     1.28870    23.72241    72.75873     2.16527     2.23240
     0.43766    -1.48605     0.40849    -1.00860    21.03591    70.09267     2.20406     2.09981
    -1.05432    -1.43239    -0.84826    -1.68600    13.37089    63.97014     2.55957     1.85886
    -0.31655    -0.36839    -0.09704    -0.11405    19.85185    69.02663     2.46149     2.20811
     0.32303     0.22357    -3.30971    -0.00867    20.47479    69.59107     2.44842     2.26318
     0.04464     2.85498    -0.18172    -1.15545    22.65127    71.67129     2.18391     2.17990
    -0.90010    -0.10962     0.40084     2.05584    19.51420    68.73353     2.51253     2.21510
    -1.26046    -2.41566     1.47581    -1.30125    13.83250    64.29916     2.47221     1.80446
    -1.09255    -0.97075     0.11680    -1.33952    14.79466    65.00262     2.57034     1.91149
    -0.93873    -1.47394     0.45744    -1.47745    15.25718    65.34209     2.52225     1.89389
    -0.42985    -0.15390    -0.10022     1.35062    20.69515    69.79585     2.44991     2.28455
    -0.02954     0.65111     0.60526     1.11767    23.18994    72.21920     2.25710     2.28926
     0.08811     0.91815    -0.23056    -0.45574    22.10913    71.14096     2.30889     2.26962
     0.69588    -0.43803     2.03140     1.54951    24.90274    73.98742     1.94827     2.10944
    -1.55005    -0.87454     0.60200    -1.78339    12.70761    63.49572     2.53449     1.83255
     0.00881    -1.97089     0.49132     0.57191    20.58116    69.67454     2.30194     2.14322
    -0.95988    -0.35216    -0.73048     1.36230    17.52406    67.08200     2.59419     2.08416
     1.32338     0.19361     0.34739    -0.35497    24.91631    74.00312     1.95041     2.11528
    -0.32979     0.14098    -0.67527    -0.15378    19.80120    68.98509     2.49258     2.22962
    -1.24911    -0.44064     3.44326     0.01891    18.29520    67.69188     2.45303     2.03231
     0.10007     0.27383    -1.37737    -0.73382    20.60680    69.70938     2.41089     2.24254
    -0.36770     0.47903     2.19810     1.50107    23.01165    72.03791     2.25094     2.27059
     0.02298     2.33837    -0.14437    -1.19146    22.29672    71.32062     2.22233     2.19729
     0.68575     0.31443    -0.98960    -0.43713    23.03895    72.06253     2.20315     2.22462
     0.24379    -1.54930     0.53167    -0.93116    20.51303    69.60550     2.25256     2.09599
     0.11168    -0.45469    -0.17675    -0.88235    20.67956    69.76977     2.34084     2.18848
    -0.62870    -0.83526     0.23194    -0.28887    18.15779    67.58607     2.52268     2.07869
    -0.29580    -1.40978    -0.69295     1.56393    19.76213    68.94385     2.43755     2.17650
    -0.33301    -0.65762     0.95240     0.43658    20.65740    69.75411     2.38782     2.22681
    -1.08002    -1.34271     0.81635     0.69524    16.83606    66.53916     2.55836     2.00209
     0.89982    -0.62935    -0.87504    -0.35114    22.97823    71.99802     2.14966     2.16654
     0.01432    -0.09324     0.42071    -0.32370    21.48810    70.53648     2.32469     2.24168
     0.90189    -0.19292     0.21336     0.68356    24.49308    73.55607     2.03337     2.15921
    -0.59406    -0.56649     0.73423    -0.50911    18.75433    68.07651     2.48261     2.10506
    -0.60885    -2.08775    -0.76869     1.37723    17.55360    67.09836     2.51545     2.01715
    -1.76630     1.55963     0.16580     0.98046    15.88835    65.81806     2.60304     1.98583
    -1.44200     1.38163    -0.98838    -0.40539    15.11312    65.23870     2.59693     1.94515
     1.33977     0.72556    -1.01106    -0.83106    24.54462    73.60857     2.00731     2.13576
     1.37452    -0.97094    -0.11908     1.16404    24.99231    74.07873     1.89658     2.06130
     0.74899     0.02355     0.09819    -0.44716    23.44408    72.46979     2.12332     2.16815
     0.44894    -0.52966    -0.09875    -0.18319    22.32244    71.34644     2.22964     2.20802
     0.05567     0.14291    -1.09178    -1.02643    20.27932    69.40688     2.40590     2.20544
     0.25074    -0.15242    -1.01651     0.15476    21.77003    70.81120     2.34156     2.27755
    -0.08520    -0.02688     0.85153    -0.14878    21.59261    70.63738     2.32289     2.24768
    -0.80262     1.07071     1.01412    -0.46981    19.66613    68.86369     2.48074     2.20398
     0.40248     1.48950    -0.72033    -0.17372    23.45912    72.49037     2.20364     2.25292
     1.17110     0.31282    -3.03209    -0.28064    23.36947    72.39809     2.19353     2.23733
     0.90137     0.16659    -0.36133     1.43134    24.99660    74.09806     2.01623     2.19880
    -0.26299    -1.55521     1.14305     0.47985    20.24207    69.36642     2.34751     2.15007
     1.56851    -0.00582     1.09856    -0.20167    25.44314    74.57423     1.86285     2.08640
    -0.01229    -1.56680    -0.32890     0.20930    20.07905    69.22167     2.37940     2.16055
    -0.48026    -0.77315    -1.57007     1.94244    19.00213    68.29006     2.51161     2.15771
    -0.00378    -0.64051    -1.51444    -0.40973    19.56348    68.77118     2.46501     2.17960
     0.54913     1.35671    -0.12542    -0.22824    24.02811    73.07344     2.12505     2.21475
     1.26870    -1.49439    -0.94427    -0.03646    23.40428    72.42356     2.03296     2.06826
    -0.49236     0.20961     0.01435     2.06068    21.29261    70.35725     2.42098     2.31227
     0.56616    -2.28773    -1.67914     0.87679    21.19244    70.24729     2.25459     2.15309
    -1.24237    -0.13748     0.80973    -0.65616    16.07920    65.96180     2.59601     1.98900
    -1.25246     1.03904     0.64590    -0.19729    17.46759    67.03713     2.59606     2.08058
     0.03917    -0.46909    -1.80802    -0.81642    19.30841    68.54856     2.46792     2.15380
     1.09453     0.33277     0.73921    -0.40958    24.65858    73.72825     1.98318     2.12162
     0.70162    -0.76615    -0.05023    -1.54580    21.69094    70.72029     2.15328     2.10047
    -0.33217     0.08792    -0.30518    -0.30377    19.89994    69.07102     2.47277     2.22314
    -0.95744    -1.12181    -1.34997     0.34533    15.39738    65.45062     2.61681     1.97240
    -0.78955    -0.77231    -0.95380     1.39328    17.75904    67.26792     2.57263     2.08551
    -0.75923     0.48460     1.02189    -1.40397    18.51157    67.87129     2.46380     2.06228
     1.01289     1.46920    -0.87957    -1.23971    24.03812    73.07687     2.04016     2.12147
     0.00128    -0.28648    -1.28562     1.06080    21.20730    70.27448     2.40729     2.29318
    -0.49512    -0.92579    -0.75839     0.33240    18.39573    67.78353     2.54033     2.11778
