      Theta1      Theta2      Theta3      Ex_Raw    Ex_Scale    Raw_CSEM  Scale_CSEM
    -0.45460    -0.85570     0.14127    19.00263    68.32052     2.55644     2.15050
     0.00386    -0.01941    -0.18514    21.15610    70.22519     2.37558     2.25422
    -0.24353    -0.41829     0.06403    20.27463    69.41762     2.47181     2.24468
    -1.42754    -1.84645    -0.17785    13.96879    64.64042     2.66115     1.84454
    -0.26049    -0.45456     0.61959    20.74316    69.84640     2.45873     2.28486
    -0.34904    -1.08245    -0.49868    17.94194    67.46660     2.56398     2.01501
    -0.64728    -0.76527    -1.38927    17.26354    66.94608     2.52595     1.90219
    -0.85779    -0.20926    -1.50749    17.89811    67.41919     2.46143     1.92315
     0.23057     0.42648    -0.45369    21.87441    70.90817     2.26644     2.21293
     2.14277     2.37551     0.67210    26.37172    75.63696     1.76171     2.10227
     0.53546     1.10817    -0.54536    22.92956    71.94713     2.11659     2.12942
     1.50535     1.59390     0.71862    25.56816    74.72088     1.90589     2.15125
     1.17285     1.39573     0.43906    24.87623    73.96316     1.98579     2.14942
    -1.28438    -0.66616    -1.86899    15.69382    65.82268     2.53455     1.78509
     1.47119     1.68575     1.58223    26.32053    75.58404     1.81894     2.15602
     0.61114     0.13528    -0.85143    21.50021    70.54323     2.25101     2.17314
    -0.03045     0.55878    -0.61633    21.49378    70.53928     2.27760     2.19617
     1.21609     1.29197     0.66000    25.05105    74.15362     1.98171     2.16666
     2.01258     1.86120     0.65398    26.02437    75.23553     1.82924     2.13000
     0.76155     0.92172     1.01361    24.60098    73.67420     2.06434     2.20482
     0.21217     0.07587     0.53255    22.37394    71.40339     2.31043     2.28622
    -0.58625    -0.66930     0.49227    19.54956    68.78366     2.53880     2.20934
    -0.56083    -0.44585    -1.51318    18.03559    67.52586     2.46184     1.94074
    -1.16963    -1.73656     0.56141    15.64707    65.79547     2.64034     1.86634
     2.24850     1.55404     1.96408    26.99965    76.39570     1.72213     2.11466
    -0.56416    -1.06558    -0.54207    17.53643    67.15841     2.58947     1.98633
     1.64514     0.93904     1.32059    25.64920    74.81734     1.93713     2.19683
    -0.53299    -0.93381     0.23260    18.76127    68.12266     2.57199     2.13029
    -0.49682     0.39254    -1.20829    19.87619    69.04222     2.33943     2.08705
     0.42637    -0.07857     1.18595    22.98836    72.01545     2.26522     2.28198
    -2.03282    -1.86698    -1.29691    11.31400    62.79349     2.58772     1.87317
     0.44502     0.27887     0.33573    22.79265    71.81751     2.25364     2.25833
    -0.46805    -0.78279     0.36606    19.38628    68.64344     2.54289     2.19117
     0.37005    -0.36664     1.62630    22.70594    71.73279     2.28736     2.28506
    -1.31364    -1.05028    -0.51476    15.95328    66.01112     2.65542     1.89587
     0.58548     0.00167     0.46033    22.64853    71.67469     2.27838     2.27359
    -0.38903     0.24201    -1.34798    19.73180    68.91443     2.33830     2.06747
     0.71488     1.11542    -0.33974    23.36188    72.38413     2.09666     2.13390
    -0.69950    -0.73001    -0.81070    17.79555    67.35308     2.56294     1.99532
     0.32672     0.19712    -0.15700    21.99365    71.02705     2.29463     2.24681
     0.86994     1.21546     0.39462    24.39847    73.45679     2.04858     2.16589
     0.16345    -0.03707    -0.37359    21.15391    70.22102     2.35534     2.23667
     1.00687     1.11366     2.23865    25.88126    75.07796     1.89262     2.17893
     1.76453     1.54546     1.14542    26.10538    75.33356     1.85045     2.16323
     0.85786     1.58716    -0.73839    23.45754    72.47649     2.00287     2.04067
     1.39375     1.07242     0.60142    24.95020    74.04528     1.99902     2.17359
    -1.73514    -1.22250    -1.78670    13.30056    64.18325     2.58968     1.79936
    -0.10726     0.33004    -0.95995    20.70931    69.79763     2.30950     2.15567
    -0.40391    -0.04549    -0.51462    20.07224    69.22992     2.43316     2.18877
    -0.14924    -0.56972     0.36446    20.42675    69.55621     2.47221     2.26234
    -0.20757    -0.02043     0.69078    21.72845    70.77512     2.37716     2.30200
     0.95562     1.48596     0.12530    24.41489    73.47095     2.01254     2.12748
    -0.18337     0.21697    -0.17342    21.25426    70.31732     2.36263     2.25150
    -1.01941    -0.67919    -1.22357    16.81332    66.61924     2.56652     1.89060
     0.68744     1.21843     0.14908    23.95193    72.99053     2.08111     2.16008
    -0.19420     0.33456    -0.43740    21.12240    70.18983     2.34257     2.22275
    -0.64715    -0.80439    -0.95313    17.58297    67.18996     2.55842     1.96577
     0.97357     0.74209     0.73371    24.36690    73.42699     2.08838     2.20687
    -0.43231    -0.64423    -0.91079    18.40973    67.82887     2.51321     2.03380
    -1.42808    -0.69002    -2.05558    15.16673    65.45850     2.52747     1.75889
    -0.31549     0.34074    -0.30129    21.07168    70.14364     2.36099     2.23410
     0.45590     0.35634     0.04937    22.61504    71.63919     2.24801     2.24189
    -0.77141    -0.48633    -0.18405    18.85834    68.19997     2.55270     2.12768
     1.58036     1.00890     1.70188    25.94760    75.15539     1.89555     2.19117
    -1.35989    -0.77300    -1.53265    15.52563    65.70801     2.57572     1.80984
    -1.10108    -1.43318    -1.21424    14.75131    65.17611     2.62796     1.82573
     2.26603     1.94886     1.36662    26.84614    76.20819     1.73147     2.11569
     0.15296     0.92281    -1.70488    21.15908    70.20437     2.11706     2.02857
    -1.69365    -1.64570    -2.73263    11.73396    63.09534     2.52797     1.80922
     1.08211     1.05236     1.56409    25.48231    74.63034     1.95595     2.19460
     0.70933     0.91912     0.62157    24.17916    73.22965     2.09962     2.20051
     1.33896     0.23053     2.10434    25.05039    74.15775     2.02397     2.21354
    -0.51729    -1.80173     1.00425    17.29173    66.96932     2.54477     1.92140
     1.60494     1.03835     2.67681    26.51375    75.81295     1.79850     2.15561
    -0.15210    -0.57424     0.19951    20.23999    69.38717     2.47892     2.24660
    -0.58611    -0.37139    -0.68462    18.93289    68.25478     2.50417     2.09779
    -1.94400    -1.00325    -2.36579    12.98977    63.97129     2.51704     1.75351
     0.54954     0.86996    -0.66596    22.58342    71.60146     2.14552     2.13987
     0.68341     0.28571     0.46054    23.20827    72.23517     2.21665     2.24827
     0.01421     0.32262     0.33947    22.27112    71.30118     2.30540     2.27470
     0.29654     0.07442    -0.03148    21.89553    70.93283     2.31854     2.26199
    -0.13514    -0.38271    -0.53771    19.87480    69.05608     2.44956     2.17813
     0.24191     0.61565    -0.24871    22.35649    71.38099     2.23680     2.21541
     0.70879     0.37248     0.89002    23.77340    72.81194     2.17181     2.24296
     1.17550     0.35956     1.47767    24.69651    73.77787     2.07237     2.22483
    -1.44305    -1.76674    -0.78547    13.48420    64.30825     2.65478     1.84423
    -2.03385    -2.04007    -1.51437    10.68797    62.34240     2.55392     1.88343
     1.08444     0.73468     1.62651    25.19762    74.31772     2.00224     2.20817
     0.59083    -0.05480     1.13924    23.18807    72.21640     2.24362     2.27395
    -0.77474    -1.16688     0.43848    17.90054    67.44037     2.61143     2.04857
    -0.39682    -0.29989     0.69248    20.88592    69.97856     2.44953     2.29140
    -1.26199    -1.33200     0.09574    16.01263    66.05373     2.66817     1.90971
    -0.87324    -0.73515    -0.41182    17.84063    67.39192     2.59502     2.02763
    -1.46710    -1.81622     0.46977    14.63644    65.09771     2.64883     1.83958
    -0.58066    -0.81607    -0.36199    18.31097    67.75801     2.57149     2.06904
    -0.04776     0.14004     0.17404    21.72706    70.77139     2.35055     2.27846
    -0.15012    -0.93140     0.74253    19.95942    69.13797     2.49810     2.22851
     0.13717    -0.26006    -0.73028    20.32698    69.45412     2.38599     2.17957
    -0.85897    -0.94523    -0.40527    17.37692    67.04098     2.61615     1.98989
     1.36948     1.47381    -0.05462    24.58025    73.64303     1.97152     2.09911
    -1.01465    -0.70322    -0.27213    17.75214    67.32506     2.60586     2.02568
    -0.71925    -0.81750    -1.13167    17.22992    66.92465     2.55817     1.92551
    -0.51529    -0.10969    -1.06239    19.18442    68.45564     2.43430     2.07429
    -0.75817    -0.51601    -0.88931    18.07006    67.56301     2.53761     2.00905
     0.53520     0.49148     0.69812    23.55870    72.59138     2.18646     2.24153
     2.13694     1.93211     0.54748    26.03572    75.24714     1.81763     2.11902
    -0.75388    -0.15854    -0.85407    18.82638    68.16366     2.48423     2.06675
     0.21637     0.08148     0.45882    22.31486    71.34499     2.31258     2.28443
     0.37216    -0.11770     0.59197    22.31212    71.34276     2.31923     2.29063
    -0.55706    -0.25057    -0.76061    19.14769    68.43103     2.47855     2.10602
     1.07826     0.93199     0.36478    24.30394    73.35853     2.06769     2.17779
    -1.36888    -1.25659    -1.21416    14.58073    65.05932     2.63710     1.82981
     0.46047     0.57232     0.66057    23.53629    72.56824     2.18519     2.23846
    -1.34481    -1.02932    -1.99228    14.59538    65.06813     2.56651     1.77630
     0.94452     0.79160     0.39898    24.06351    73.10876     2.10349     2.19440
     0.20857     0.29695    -1.25094    20.85110    69.92410     2.24973     2.11808
     0.87010     0.82803     0.62374    24.25413    73.30817     2.09387     2.20158
    -1.06598    -2.31769     1.15694    15.00879    65.35049     2.53124     1.75783
     0.49668     0.55378    -0.03300    22.83971    71.86212     2.21118     2.21926
    -0.04824     0.09258     1.07349    22.52229    71.55085     2.30966     2.29454
     0.73039     0.26818     0.25720    23.02408    72.04880     2.22289     2.24264
    -2.35770    -1.47692    -2.64095    10.71036    62.36374     2.46538     1.81642
    -1.56193    -0.94418    -2.03099    14.25452    64.83552     2.55761     1.76705
     0.39652     0.85538    -0.04588    23.05278    72.07493     2.17707     2.19777
    -0.14102    -0.24025    -0.87703    19.78922    68.97553     2.41420     2.13794
    -0.84326    -0.97544    -0.04728    17.72576    67.30624     2.61797     2.03239
     0.43004     0.12962     1.13750    23.30230    72.33188     2.23166     2.26947
    -0.21476     0.60955    -0.97514    20.88872    69.96245     2.27929     2.14732
     0.42857     0.21232     1.63121    23.80638    72.84633     2.17672     2.25008
    -0.56792    -0.27081     0.21130    20.13329    69.29230     2.48906     2.24214
    -0.49485     0.13707    -0.63155    20.08128    69.23523     2.41226     2.17263
    -0.42264    -0.07201    -0.13806    20.40064    69.52874     2.44388     2.23585
     0.38628     0.37807    -1.04832    21.39424    70.43904     2.22603     2.14280
    -0.51839    -1.03568    -0.98958    17.23502    66.92907     2.56292     1.93033
    -1.44708    -1.80237     0.41642    14.66667    65.11849     2.65193     1.84245
     1.68955     1.63650     1.67941    26.51796    75.81711     1.79256     2.14999
    -0.50254     0.21420    -0.89718    19.90998    69.07899     2.38892     2.13234
     0.56800     0.51160     0.70154    23.62661    72.66073     2.17859     2.23843
    -0.02582     0.30576     0.13603    21.97194    71.00782     2.32081     2.26908
    -0.91373    -1.37705     0.36241    16.97561    66.74463     2.63642     1.96369
    -1.77961    -1.03138    -2.24215    13.37952    64.23821     2.54130     1.76229
    -0.85181    -1.04260    -0.57078    16.97178    66.74028     2.62016     1.95012
     0.85059     1.02806     0.51003    24.32572    73.38186     2.07208     2.18457
     0.62758     0.32176     0.60895    23.34604    72.37506     2.20919     2.24995
     1.57992     1.86799     0.71137    25.78802    74.96642     1.86527     2.13688
    -0.41989    -0.74863    -0.54660    18.57520    67.96602     2.53930     2.07805
     0.16004     0.25108     0.43673    22.47902    71.50653     2.29247     2.27591
     0.25496     0.83184    -0.49548    22.35438    71.37642     2.19757     2.17784
    -0.84801    -0.95463    -0.71774    17.04292    66.79139     2.60752     1.94686
    -0.21156     0.06450    -1.05542    20.03574    69.18786     2.36314     2.12609
    -0.92507    -1.25721    -1.42701    15.42005    65.63560     2.59481     1.82015
    -0.51132    -0.60686     0.90613    20.23028    69.38101     2.49801     2.26071
     0.10151    -0.41655     0.66637    21.43943    70.49823     2.40046     2.29995
     1.61573     0.75053     2.17833    25.98851    75.20250     1.89173     2.19229
    -0.16512    -0.21206     0.28018    21.04141    70.12161     2.42235     2.28364
    -0.90364    -0.66807    -1.32445    17.00476    66.75719     2.54746     1.89319
    -1.29217    -1.26428    -1.53620    14.46141    64.97725     2.61279     1.80986
     0.05320     0.38970    -0.65701    21.35348    70.40550     2.29140     2.19751
    -0.30984     0.47511    -0.92792    20.60174    69.69847     2.31744     2.15170
